ID	Case.Number	Date	Block	IUCR	Primary.Type	Description	Location.Description	Arrest	Domestic	Beat	District	Ward	Community.Area	FBI.Code	X.Coordinate	Y.Coordinate	Year	Updated.On	Latitude	Longitude	Location
10458554	HZ197717	2016-03-22	001XX E 23RD ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	132	1	2	33	14	1177690	1889138	2016	03/29/2016 03:51:36 PM	41.851120168	-87.623321567	(41.851120168, -87.623321567)
10458571	HZ197674	2016-03-22	0000X E 89TH ST	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	634	6	6	44	05	1178557	1846001	2016	03/29/2016 03:51:36 PM	41.732728407	-87.621450509	(41.732728407, -87.621450509)
10458664	HZ197764	2016-03-22	024XX W FOSTER AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	2011	20	40	4	14	1159010	1934457	2016	03/29/2016 03:51:36 PM	41.975882366	-87.690634783	(41.975882366, -87.690634783)
10458666	HZ197718	2016-03-22	016XX W JONQUIL TER	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2422	24	49	1	14	1163875	1951001	2016	03/29/2016 03:51:36 PM	42.021177983	-87.672274669	(42.021177983, -87.672274669)
10458667	HZ197038	2016-03-22	035XX N MOBILE AVE	502R	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	false	false	1633	16	36	17	26	1133751	1923092	2016	03/29/2016 03:51:36 PM	41.945178106	-87.783791005	(41.945178106, -87.783791005)
10458672	HZ196670	2016-03-22	027XX N HAMPDEN CT	0820	THEFT	$500 AND UNDER	NURSING HOME/RETIREMENT HOME	false	false	1935	19	43	7	06	1172369	1918405	2016	03/29/2016 03:51:36 PM	41.931549654	-87.641985159	(41.931549654, -87.641985159)
10458673	HZ197754	2016-03-22	070XX S PRAIRIE AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	322	3	6	69	14	1179258	1858399	2016	03/29/2016 03:51:36 PM	41.766733998	-87.618505104	(41.766733998, -87.618505104)
10458695	HZ197822	2016-03-22	049XX N AVERS AVE	0484	BATTERY	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PUBLIC, GROUNDS	false	false	1712	17	39	14	08B	1149820	1932619	2016	03/29/2016 03:51:36 PM	41.971022998	-87.724478132	(41.971022998, -87.724478132)
10458705	HZ197729	2016-03-22	051XX N LINCOLN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	false	false	2031	20	40	4	14	1158602	1933906	2016	03/29/2016 03:51:36 PM	41.974378785	-87.692150322	(41.974378785, -87.692150322)
10458720	HZ197710	2016-03-22	043XX S INDIANA AVE	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	215	2	3	38	26	1178323	1876298	2016	03/29/2016 03:51:36 PM	41.81587185	-87.621388919	(41.81587185, -87.621388919)
10458742	HZ197826	2016-03-22	063XX W BLOOMINGDALE AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	2513	25	29	25	08B	1133774	1911293	2016	03/29/2016 03:51:36 PM	41.912799877	-87.783984329	(41.912799877, -87.783984329)
10458744	HZ197747	2016-03-22	035XX S RHODES AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	212	2	4	35	06	1180172	1881335	2016	03/29/2016 03:51:36 PM	41.829651528	-87.614451899	(41.829651528, -87.614451899)
10458753	HZ197799	2016-03-22	026XX S MICHIGAN AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	133	1	2	35	06	1177624	1887016	2016	03/29/2016 03:51:36 PM	41.845298749	-87.623628162	(41.845298749, -87.623628162)
10458763	HZ197782	2016-03-22	132XX S RIVERDALE AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENTIAL YARD (FRONT/BACK)	false	false	533	5	9	54	14	1181794	1817578	2016	03/29/2016 03:51:36 PM	41.654657746	-87.610465855	(41.654657746, -87.610465855)
10458764	HZ197737	2016-03-22	113XX S EDBROOKE AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	531	5	9	49	06	1179225	1829744	2016	03/29/2016 03:51:36 PM	41.688101839	-87.619497067	(41.688101839, -87.619497067)
10458765	HZ197807	2016-03-22	016XX W 19TH ST	0820	THEFT	$500 AND UNDER	STREET	false	false	1234	12	25	31	06	1165700	1890801	2016	03/29/2016 03:51:36 PM	41.855947206	-87.66727995	(41.855947206, -87.66727995)
10458788	HZ197833	2016-03-22	005XX W MADISON ST	0460	BATTERY	SIMPLE	RESTAURANT	false	false	121	1	42	28	08B	1173039	1900311	2016	03/29/2016 03:51:36 PM	41.881883933	-87.640060441	(41.881883933, -87.640060441)
10458798	HZ197840	2016-03-22	002XX N DEARBORN ST	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	false	false	111	1	42	32	26	1175901	1901839	2016	03/29/2016 03:51:36 PM	41.886012928	-87.629505318	(41.886012928, -87.629505318)
10458800	HZ197774	2016-03-22	066XX S MAY ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	false	true	724	7	17	68	08B	1169796	1860704	2016	03/29/2016 03:51:36 PM	41.773269759	-87.653120112	(41.773269759, -87.653120112)
10458837	HZ197772	2016-03-22	070XX N RIDGE BLVD	0820	THEFT	$500 AND UNDER	STREET	false	false	2424	24	49	1	06	1161227	1946773	2016	03/29/2016 03:51:36 PM	42.00963196	-87.682137633	(42.00963196, -87.682137633)
10458848	HZ197859	2016-03-22	031XX W GRAND AVE	0560	ASSAULT	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	1211	12	26	23	08A	1155402	1905875	2016	03/29/2016 03:51:36 PM	41.897524786	-87.704673571	(41.897524786, -87.704673571)
10458850	HZ197892	2016-03-22	047XX S UNION AVE	0560	ASSAULT	SIMPLE	SCHOOL, PRIVATE, BUILDING	true	false	935	9	11	61	08A	1172434	1873254	2016	03/29/2016 03:51:36 PM	41.807650669	-87.643080489	(41.807650669, -87.643080489)
10458862	HZ197894	2016-03-22	054XX W BELMONT AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	1633	16	38	15	14	1139626	1920744	2016	03/29/2016 03:51:36 PM	41.93862957	-87.762253935	(41.93862957, -87.762253935)
10458878	HZ197824	2016-03-22	003XX E 89TH ST	1750	OFFENSE INVOLVING CHILDREN	CHILD ABUSE	RESIDENCE	false	true	633	6	6	44	20	1179775	1846041	2016	03/29/2016 03:51:36 PM	41.73281044	-87.616987236	(41.73281044, -87.616987236)
10458883	HZ197724	2016-03-22	017XX W ROSCOE ST	0810	THEFT	OVER $500	STREET	false	false	1922	19	32	6	06	1163972	1922617	2016	03/29/2016 03:51:36 PM	41.94328927	-87.672723316	(41.94328927, -87.672723316)
10458904	HZ197898	2016-03-22	004XX N LEAVITT ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	1221	12	27	24	14	1161669	1902726	2016	03/29/2016 03:51:36 PM	41.888755352	-87.681743448	(41.888755352, -87.681743448)
10458919	HZ197914	2016-03-22	021XX W ROSCOE ST	0630	BURGLARY	ATTEMPT FORCIBLE ENTRY	OTHER	false	false	1921	19	32	5	05	1161293	1922552	2016	03/29/2016 03:51:36 PM	41.943167139	-87.6825718	(41.943167139, -87.6825718)
10458922	HZ197793	2016-03-22	062XX N TALMAN AVE	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	false	false	2413	24	50	2	26	1157532	1941301	2016	03/29/2016 03:51:36 PM	41.994692911	-87.695882642	(41.994692911, -87.695882642)
10458924	HZ197836	2016-03-22	027XX W ST GEORGES CT	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	1431	14	1	22	05	1157588	1914680	2016	03/29/2016 03:51:36 PM	41.921642191	-87.696404488	(41.921642191, -87.696404488)
10458927	HZ197761	2016-03-22	044XX W 82ND ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	RESIDENTIAL YARD (FRONT/BACK)	false	false	834	8	13	70	07	1148414	1849662	2016	03/29/2016 03:51:36 PM	41.743405948	-87.731785311	(41.743405948, -87.731785311)
10458928	HZ197926	2016-03-22	054XX S LONG AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	814	8	23	56	06	1141284	1868110	2016	03/29/2016 03:51:36 PM	41.794164392	-87.757457969	(41.794164392, -87.757457969)
10458950	HZ197703	2016-03-22	024XX N CANNON DR	0810	THEFT	OVER $500	STREET	false	false	1935	19	43	7	06	1174543	1916591	2016	03/29/2016 03:51:36 PM	41.926523588	-87.634050522	(41.926523588, -87.634050522)
10458954	HZ197958	2016-03-22	002XX S STATE ST	0820	THEFT	$500 AND UNDER	CTA TRAIN	false	false	113	1	42	32	06	1176417	1899156	2016	03/29/2016 03:51:36 PM	41.878638996	-87.627691486	(41.878638996, -87.627691486)
10458969	HZ197809	2016-03-22	023XX S CHRISTIANA AVE	0560	ASSAULT	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	1024	10	22	30	08A	1154399	1888201	2016	03/29/2016 03:51:36 PM	41.849045571	-87.708829783	(41.849045571, -87.708829783)
10458972	HZ197932	2016-03-22	029XX N NORDICA AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2511	25	36	18	14	1128571	1918800	2016	03/29/2016 03:51:36 PM	41.933489898	-87.802928684	(41.933489898, -87.802928684)
10458976	HZ197680	2016-03-22	004XX W 127TH ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	523	5	9	53	07	1175485	1820670	2016	03/29/2016 03:51:36 PM	41.663285574	-87.633458661	(41.663285574, -87.633458661)
10458987	HZ197944	2016-03-22	091XX S COMMERCIAL AVE	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	SMALL RETAIL STORE	false	false	424	4	10	46	11	1197734	1844878	2016	03/29/2016 03:51:36 PM	41.729190076	-87.551235113	(41.729190076, -87.551235113)
10458992	HZ198017	2016-03-22	071XX S WESTERN AVE	0820	THEFT	$500 AND UNDER	OTHER	false	false	832	8	18	66	06	1161610	1857264	2016	03/29/2016 03:51:36 PM	41.764003661	-87.683223468	(41.764003661, -87.683223468)
10459008	HZ198053	2016-03-22	033XX W 65TH ST	1305	CRIMINAL DAMAGE	CRIMINAL DEFACEMENT	RESIDENCE	false	false	831	8	15	66	14	1155156	1861319	2016	03/29/2016 03:51:36 PM	41.775262627	-87.706770826	(41.775262627, -87.706770826)
10459038	HZ198061	2016-03-22	031XX S ASHLAND AVE	0890	THEFT	FROM BUILDING	RESTAURANT	false	false	912	9	11	59	06	1166176	1883931	2016	03/29/2016 03:51:36 PM	41.837085126	-87.665728823	(41.837085126, -87.665728823)
10459043	HZ197989	2016-03-22	063XX S DR MARTIN LUTHER KING JR DR	0890	THEFT	FROM BUILDING	RESIDENCE	false	true	312	3	20	69	06	1180013	1862902	2016	03/29/2016 03:51:36 PM	41.779073436	-87.615600014	(41.779073436, -87.615600014)
10459047	HZ198025	2016-03-22	042XX N MONITOR AVE	0820	THEFT	$500 AND UNDER	RESIDENTIAL YARD (FRONT/BACK)	false	false	1624	16	38	15	06	1136585	1927650	2016	03/29/2016 03:51:36 PM	41.957635383	-87.773264657	(41.957635383, -87.773264657)
10459051	HZ198047	2016-03-22	089XX S ELIZABETH ST	0820	THEFT	$500 AND UNDER	RESIDENCE	false	false	2222	22	21	73	06	1169562	1845414	2016	03/29/2016 03:51:36 PM	41.731317027	-87.654420182	(41.731317027, -87.654420182)
10459066	HZ198069	2016-03-22	074XX S UNION AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	732	7	17	68	08B	1172919	1855599	2016	03/29/2016 03:51:36 PM	41.759192673	-87.641822414	(41.759192673, -87.641822414)
10459084	HZ197935	2016-03-22	056XX W MADISON ST	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	STREET	false	false	1513	15	29	25	04B	1138887	1899460	2016	03/29/2016 03:51:36 PM	41.880237269	-87.765487839	(41.880237269, -87.765487839)
10459094	HZ197770	2016-03-22	023XX N HAMLIN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENTIAL YARD (FRONT/BACK)	false	false	2525	25	35	22	14	1150657	1915329	2016	03/29/2016 03:51:36 PM	41.923561544	-87.721853949	(41.923561544, -87.721853949)
10459182	HZ198166	2016-03-22	065XX S VERNON AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	312	3	20	42	07	1180369	1861848	2016	03/29/2016 03:51:36 PM	41.776172995	-87.614327205	(41.776172995, -87.614327205)
10459231	HZ198199	2016-03-22	005XX W JACKSON BLVD	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	true	121	1	2	28	14	1172618	1898900	2016	03/29/2016 03:51:36 PM	41.878021378	-87.64164809	(41.878021378, -87.64164809)
10459242	HZ197976	2016-03-22	017XX W PRYOR AVE	0479	BATTERY	AGG: HANDS/FIST/FEET SERIOUS INJURY	SCHOOL, PUBLIC, GROUNDS	false	false	2212	22	19	75	04B	1166533	1831078	2016	03/29/2016 03:51:36 PM	41.692041778	-87.665923635	(41.692041778, -87.665923635)
10459282	HZ198020	2016-03-22	072XX S SAWYER AVE	1750	OFFENSE INVOLVING CHILDREN	CHILD ABUSE	APARTMENT	false	true	831	8	18	66	20	1155958	1856426	2016	03/29/2016 03:51:36 PM	41.761819412	-87.70396202	(41.761819412, -87.70396202)
10459297	HZ198311	2016-03-22	037XX N CLARK ST	0890	THEFT	FROM BUILDING	OTHER	false	false	1923	19	44	6	06	1167786	1925033	2016	03/29/2016 03:51:36 PM	41.949837364	-87.658635101	(41.949837364, -87.658635101)
10459302	HZ198344	2016-03-22	061XX S KILDARE AVE	0820	THEFT	$500 AND UNDER	RESIDENTIAL YARD (FRONT/BACK)	false	false	813	8	13	65	06	1148761	1863445	2016	03/29/2016 03:51:36 PM	41.781222179	-87.730159743	(41.781222179, -87.730159743)
10459337	HZ198324	2016-03-22	020XX S MICHIGAN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	false	false	132	1	2	33	14	1177528	1890620	2016	03/29/2016 03:51:36 PM	41.855190551	-87.623871195	(41.855190551, -87.623871195)
10459356	HZ198419	2016-03-22	003XX W 51ST ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	935	9	3	37	08B	1174996	1871144	2016	03/29/2016 03:51:36 PM	41.801803776	-87.633746818	(41.801803776, -87.633746818)
10459402	HZ198385	2016-03-22	037XX N PAULINA ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	1922	19	47	6	07	1164325	1924910	2016	03/29/2016 03:51:36 PM	41.949573905	-87.671360776	(41.949573905, -87.671360776)
10459435	HZ198329	2016-03-22	041XX W 82ND ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	834	8	13	70	14	1150374	1849739	2016	03/29/2016 03:51:36 PM	41.743579426	-87.724601653	(41.743579426, -87.724601653)
10459475	HZ198622	2016-03-22	063XX S KENNETH AVE	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE-GARAGE	false	false	813	8	13	65	05	1147800	1862077	2016	03/29/2016 03:51:36 PM	41.777486608	-87.733718	(41.777486608, -87.733718)
10459499	HZ197085	2016-03-22	017XX S CARPENTER ST	0810	THEFT	OVER $500	VEHICLE NON-COMMERCIAL	false	false	1235	12	25	31	06	1169473	1891801	2016	03/29/2016 03:51:36 PM	41.858610141	-87.653402162	(41.858610141, -87.653402162)
10459502	HZ198375	2016-03-22	003XX S HOYNE AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	1225	12	2	28	08B	1162451	1898592	2016	03/29/2016 03:51:36 PM	41.877394974	-87.678987408	(41.877394974, -87.678987408)
10459505	HZ196639	2016-03-22	001XX W CONGRESS PKWY	0460	BATTERY	SIMPLE	CTA TRAIN	false	false	122	1	2	32	08B	1175138	1898034	2016	03/29/2016 03:51:36 PM	41.875588919	-87.632421308	(41.875588919, -87.632421308)
10459506	HZ198357	2016-03-22	089XX S PHILLIPS AVE	0560	ASSAULT	SIMPLE	RESIDENCE	false	false	423	4	7	48	08A	1194051	1846210	2016	03/29/2016 03:51:36 PM	41.732936241	-87.564683022	(41.732936241, -87.564683022)
10459515	HZ198430	2016-03-22	006XX W ALDINE AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	1925	19	44	6	05	1171349	1922151	2016	03/29/2016 03:51:36 PM	41.941851339	-87.645623028	(41.941851339, -87.645623028)
10459530	HZ197975	2016-03-22	030XX W BELMONT AVE	1305	CRIMINAL DAMAGE	CRIMINAL DEFACEMENT	STREET	false	false	1411	14	33	21	14	1155405	1921119	2016	03/29/2016 03:51:36 PM	41.939355508	-87.704251845	(41.939355508, -87.704251845)
10459535	HZ198603	2016-03-22	021XX W DIVISION ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESTAURANT	false	false	1424	14	32	24	14	1161952	1907968	2016	03/29/2016 03:51:36 PM	41.903133917	-87.6805577	(41.903133917, -87.6805577)
10459625	HZ198760	2016-03-22	084XX S CRANDON AVE	5002	OTHER OFFENSE	OTHER VEHICLE OFFENSE	STREET	false	false	412	4	8	46	26	1192975	1849480	2016	03/29/2016 03:51:36 PM	41.741935715	-87.568518378	(41.741935715, -87.568518378)
10459656	HZ198796	2016-03-22	002XX W 110TH ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	513	5	34	49	08B	1176654	1831995	2016	03/29/2016 03:51:36 PM	41.694336995	-87.628841844	(41.694336995, -87.628841844)
10459661	HZ198811	2016-03-22	084XX S CRANDON AVE	1150	DECEPTIVE PRACTICE	CREDIT CARD FRAUD	OTHER	false	false	412	4	8	46	11	1192975	1849480	2016	03/29/2016 03:51:36 PM	41.741935715	-87.568518378	(41.741935715, -87.568518378)
10459686	HZ198843	2016-03-22	004XX W DIVISION ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	1823	18	27	8	26	1173073	1908287	2016	03/29/2016 03:51:36 PM	41.903769788	-87.63969883	(41.903769788, -87.63969883)
10459712	HZ198904	2016-03-22	029XX S CANAL ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENTIAL YARD (FRONT/BACK)	false	true	914	9	11	60	08B	1173769	1885388	2016	03/29/2016 03:51:36 PM	41.840917932	-87.637823829	(41.840917932, -87.637823829)
10459883	HZ197769	2016-03-22	122XX S LA SALLE ST	0820	THEFT	$500 AND UNDER	STREET	false	false	523	5	9	53	06	1177475	1823804	2016	03/29/2016 03:51:36 PM	41.67184119	-87.626082144	(41.67184119, -87.626082144)
10459952	HZ198273	2016-03-22	106XX S MARTIN ST	1750	OFFENSE INVOLVING CHILDREN	CHILD ABUSE	RESIDENCE	false	false	2232	22	21	73	20	1169220	1834406	2016	03/29/2016 03:51:36 PM	41.701116796	-87.65599031	(41.701116796, -87.65599031)
10459956	HZ199032	2016-03-22	092XX S COMMERCIAL AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	false	false	423	4	10	46	14	1197746	1844398	2016	03/29/2016 03:51:36 PM	41.727872617	-87.551207132	(41.727872617, -87.551207132)
10460022	HZ199092	2016-03-22	040XX S ROCKWELL ST	0560	ASSAULT	SIMPLE	STREET	false	true	921	9	12	58	08A	1159697	1877869	2016	03/29/2016 03:51:36 PM	41.820586014	-87.689669664	(41.820586014, -87.689669664)
10460225	HZ199159	2016-03-22	005XX N WALLER AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, GROUNDS	false	false	1512	15	29	25	08B	1138238	1903158	2016	03/29/2016 03:51:36 PM	41.890396818	-87.767781443	(41.890396818, -87.767781443)
10460252	HZ196717	2016-03-22	062XX W 55TH ST	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	811	8	23	56	08A	1135880	1867445	2016	03/29/2016 03:51:36 PM	41.792437144	-87.777290384	(41.792437144, -87.777290384)
10460345	HZ199291	2016-03-22	069XX N RAVENSWOOD AVE	4387	OTHER OFFENSE	VIOLATE ORDER OF PROTECTION	SCHOOL, PRIVATE, GROUNDS	false	true	2424	24	49	1	26	1163082	1946318	2016	03/29/2016 03:51:36 PM	42.008344507	-87.675325368	(42.008344507, -87.675325368)
10460406	HZ199365	2016-03-22	088XX S SAGINAW AVE	1750	OFFENSE INVOLVING CHILDREN	CHILD ABUSE	RESIDENCE	false	true	423	4	7	46	20	1195414	1846871	2016	03/29/2016 03:51:36 PM	41.734716571	-87.559668054	(41.734716571, -87.559668054)
10460445	HZ199338	2016-03-22	075XX S RACINE AVE	0810	THEFT	OVER $500	LIBRARY	false	false	612	6	17	71	06	1169626	1854830	2016	03/29/2016 03:51:36 PM	41.757154442	-87.653913374	(41.757154442, -87.653913374)
10459732	HZ198910	2016-03-22	067XX S HALSTED ST	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	VEHICLE NON-COMMERCIAL	true	true	723	7	6	68	26	1172128	1860266	2016	04/23/2016 03:51:28 PM	41.772016903	-87.64458443	(41.772016903, -87.64458443)
10460579	HZ199314	2016-03-22	079XX W FOSTER AVE	0890	THEFT	FROM BUILDING	CHURCH/SYNAGOGUE/PLACE OF WORSHIP	false	false	1614	16	41	10	06	1122433	1933553	2016	03/29/2016 03:51:36 PM	41.974075922	-87.825164536	(41.974075922, -87.825164536)
10460737	HZ199575	2016-03-22	016XX S HOMAN AVE	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	1021	10	24	29	08A	1153972	1891507	2016	03/29/2016 03:51:36 PM	41.858126129	-87.71030889	(41.858126129, -87.71030889)
10460744	HZ199655	2016-03-22	013XX S SAWYER AVE	2820	OTHER OFFENSE	TELEPHONE THREAT	OTHER	false	true	1022	10	24	29	26	1154907	1893663	2016	03/29/2016 03:51:36 PM	41.864023763	-87.70681909	(41.864023763, -87.70681909)
10460785	HZ199441	2016-03-22	043XX W FULLERTON AVE	0810	THEFT	OVER $500	APARTMENT	false	false	2522	25	31	20	06	1147187	1915607	2016	03/29/2016 03:51:36 PM	41.924391594	-87.734597004	(41.924391594, -87.734597004)
10460809	HZ199816	2016-03-22	035XX W LE MOYNE ST	0810	THEFT	OVER $500	RESIDENCE	false	false	1422	14	26	23	06	1152485	1909740	2016	03/29/2016 03:51:36 PM	41.908188866	-87.715285145	(41.908188866, -87.715285145)
10460878	HZ199475	2016-03-22	024XX N ALBANY AVE	0890	THEFT	FROM BUILDING	APARTMENT	false	false	1414	14	35	22	06	1155188	1916096	2016	03/29/2016 03:51:36 PM	41.925576385	-87.705184639	(41.925576385, -87.705184639)
10461186	HZ196535	2016-03-22	092XX S DAUPHIN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	633	6	8	44	14	1183601	1843991	2016	03/29/2016 03:51:36 PM	41.727096769	-87.603034703	(41.727096769, -87.603034703)
10461442	HZ200363	2016-03-22	008XX S CLARK ST	0890	THEFT	FROM BUILDING	APARTMENT	false	false	123	1	2	32	06	1175650	1896498	2016	03/29/2016 03:51:36 PM	41.871362551	-87.63058763	(41.871362551, -87.63058763)
10461474	HZ198063	2016-03-22	014XX N CENTRAL AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	false	false	2531	25	29	25	08B	1138739	1908931	2016	03/29/2016 03:51:36 PM	41.90622956	-87.765801257	(41.90622956, -87.765801257)
10461595	HZ196641	2016-03-22	038XX W 69TH ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	833	8	13	65	07	1152045	1858576	2016	03/29/2016 03:51:36 PM	41.76779703	-87.718247412	(41.76779703, -87.718247412)
10461635	HZ200417	2016-03-22	017XX W BELMONT AVE	0890	THEFT	FROM BUILDING	RESIDENCE-GARAGE	false	false	1922	19	32	6	06	1164142	1921292	2016	03/29/2016 03:51:36 PM	41.939649802	-87.672136046	(41.939649802, -87.672136046)
10461683	HZ200448	2016-03-22	032XX W DOUGLAS BLVD	1154	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER	RESIDENCE	false	false	1022	10	24	29	11	1154816	1893104	2016	03/29/2016 03:51:36 PM	41.862491627	-87.707168116	(41.862491627, -87.707168116)
10461993	HZ200761	2016-03-22	012XX E 53RD ST	0860	THEFT	RETAIL THEFT	DRUG STORE	false	false	234	2	4	41	06	1185293	1870377	2016	03/29/2016 03:51:36 PM	41.799462885	-87.596008257	(41.799462885, -87.596008257)
10462187	HZ200228	2016-03-22	019XX W MADISON ST	0820	THEFT	$500 AND UNDER	SPORTS ARENA/STADIUM	false	false	1223	12	27	28	06	1163655	1900042	2016	03/29/2016 03:51:36 PM	41.881348623	-87.674525788	(41.881348623, -87.674525788)
10461064	HZ199979	2016-03-22	130XX S DREXEL AVE	0620	BURGLARY	UNLAWFUL ENTRY	RESIDENCE	true	false	533	5	9	54	05	1184678	1818786	2016	04/15/2016 08:55:02 AM	41.657905826	-87.599875727	(41.657905826, -87.599875727)
10464798	HZ204091	2016-03-12	026XX W AGATITE AVE	0890	THEFT	FROM BUILDING	OTHER	false	false	1911	19	47	4	06	1158130	1929462	2016	03/31/2016 03:49:38 PM	41.962193898	-87.694007952	(41.962193898, -87.694007952)
22390	HZ196343	2016-03-22	052XX S WINCHESTER AVE	0110	HOMICIDE	FIRST DEGREE MURDER	STREET	false	false	932	9	16	61	01A	1164239	1869993	2016	03/29/2016 03:51:36 PM	41.798878772	-87.673229373	(41.798878772, -87.673229373)
10465494	HZ204756	2016-03-11	079XX S PERRY AVE	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	OTHER	false	false	623	6	17	44	11	1176985	1852386	2016	04/04/2016 03:50:36 PM	41.750285169	-87.627017437	(41.750285169, -87.627017437)
10465679	HZ205052	2016-03-20	002XX W NORTH AVE	0890	THEFT	FROM BUILDING	OTHER	false	false	1814	18	43	7	06	1174063	1910985	2016	04/04/2016 03:50:36 PM	41.911151209	-87.63598179	(41.911151209, -87.63598179)
10465741	HZ205109	2016-03-18	088XX S PARNELL AVE	0810	THEFT	OVER $500	RESIDENCE	false	false	2223	22	21	71	06	1174182	1846317	2016	04/04/2016 03:50:36 PM	41.733693733	-87.637468691	(41.733693733, -87.637468691)
10465817	HZ205189	2016-03-17	0000X E ROOSEVELT RD	0870	THEFT	POCKET-PICKING	CTA TRAIN	false	false	123	1	2	32	06	1176644	1895069	2016	04/04/2016 03:50:36 PM	41.867418897	-87.62698149	(41.867418897, -87.62698149)
10465895	HZ196747	2016-03-22	051XX S WENTWORTH AVE	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	false	false	225	2	3	37	11	1175826	1871120	2016	04/04/2016 03:50:36 PM	41.80171934	-87.630703621	(41.80171934, -87.630703621)
22391	HZ196585	2016-03-22	000XX N KEELER AVE	0110	HOMICIDE	FIRST DEGREE MURDER	STREET	false	false	1115	11	28	26	01A	1148390	1899802	2016	03/29/2016 03:51:36 PM	41.880997916	-87.73058468	(41.880997916, -87.73058468)
10458262	HZ197554	2016-03-23	013XX W HURON ST	0810	THEFT	OVER $500	STREET	false	false	1215	12	27	24	06	1167099	1904802	2016	03/30/2016 03:49:59 PM	41.894337167	-87.661742835	(41.894337167, -87.661742835)
10458275	HZ197581	2016-03-23	073XX S WESTERN AVE	0880	THEFT	PURSE-SNATCHING	SIDEWALK	false	false	835	8	18	66	06	1161642	1856023	2016	03/30/2016 03:49:59 PM	41.760597513	-87.68314056	(41.760597513, -87.68314056)
